Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,1185732,44518,Midwest,Missouri,St. Louis,Women's Athletic Footwear,25.000000000000007,1970-01-01 03:00:00.325000,81250.00000000003,32500.000000000015,0.4,In-store
Foot Locker,1185732,44518,Midwest,Missouri,St. Louis,Men's Apparel,44.99999999999999,300,1970-01-01 03:02:14.999000,47249.999999999985,0.35,In-store
Foot Locker,1185732,44518,Midwest,Missouri,St. Louis,Women's Apparel,49.999999999999986,400,199999.99999999994,1970-01-01 03:01:39.999000,0.5,In-store
Foot Locker,1185732,44547,Midwest,Missouri,St. Louis,Men's Street Footwear,44.99999999999999,650,292499.99999999994,116999.99999999999,1970-01-01 03:00:00,In-store
Foot Locker,1185732,2021-12-17 00:00:00,Midwest,Missouri,St. Louis,Men's Athletic Footwear,35,450,157500,55125,0.35,In-store
West Gear,1185732,2021-12-17 00:00:00,Midwest,Missouri,St. Louis,Women's Street Footwear,35,400,140000,49000,0.35,In-store
West Gear,1185732,2021-12-17 00:00:00,Midwest,Missouri,St. Louis,Women's Athletic Footwear,35,350,122500,49000,0.4,In-store
West Gear,1970-01-01 03:19:45.732000,2021-12-17 00:00:00,Midwest,Missouri,St. Louis,Men's Apparel,44.99999999999999,350,157499.99999999997,55124.999999999985,0.35,In-store
West Gear,1185732,2021-12-17 00:00:00,Midwest,Missouri,St. Louis,Women's Apparel,49.999999999999986,450,224999.99999999994,112499.99999999997,0.5,In-store
West Gear,1185732,44207,Midwest,Missouri,St. Louis,Men's Street Footwear,25,675,168750,67500,0.4,In-store
West Gear,1185732,2021-01-11 00:00:00,Midwest,Missouri,St. Louis,Men's Athletic Footwear,25,475,118750,41562.5,0.35,In-store
West Gear,1185732,2021-01-11 00:00:00,Midwest,Missouri,St. Louis,Women's Street Footwear,15.000000000000002,475,71250.00000000001,24937.500000000004,0.35,In-store
West Gear,1185732,2021-01-11 00:00:00,Midwest,Missouri,St. Louis,Women's Athletic Footwear,20.000000000000007,325,65000.00000000002,26000.00000000001,0.4,In-store
West Gear,1185732,44207,Midwest,Missouri,St. Louis,Men's Apparel,1970-01-01 03:00:00.035000,375,131250,45937.5,0.35,In-store
West Gear,1185732,44207,Midwest,Missouri,St. Louis,Women's Apparel,25,1970-01-01 03:00:00.475000,118750,59375,0.5,In-store
West Gear,1185732,44238,Midwest,Missouri,St. Louis,Men's Street Footwear,25,725,1970-01-01 03:03:01.250000,72500,0.4,In-store
West Gear,1185732,44238,Midwest,Missouri,St. Louis,Men's Athletic Footwear,25,375,93750,1970-01-01 03:00:32.812000,0.35,In-store
West Gear,1185732,44238,Midwest,Missouri,St. Louis,Women's Street Footwear,15.000000000000002,425,63750.00000000001,22312.5,1970-01-01 03:00:00,In-store
West Gear,1185732,2021-02-11 00:00:00,West,Utah,Salt Lake City,Women's Athletic Footwear,20.000000000000007,300,60000.00000000002,24000.00000000001,0.4,In-store
West Gear,1185732,2021-02-11 00:00:00,West,Utah,Salt Lake City,Men's Apparel,35,375,131250,45937.5,0.35,In-store
West Gear,1185732,2021-02-11 00:00:00,West,Utah,Salt Lake City,Women's Apparel,25,450,112500,56250,0.5,In-store
West Gear,1970-01-01 03:19:45.732000,2021-03-10 00:00:00,West,Utah,Salt Lake City,Men's Street Footwear,30.000000000000004,670,201000.00000000003,80400.00000000001,0.4,In-store
West Gear,1185732,2021-03-10 00:00:00,West,Utah,Salt Lake City,Men's Athletic Footwear,30.000000000000004,350,105000.00000000001,36750,0.35,In-store
West Gear,1185732,44265,West,Utah,Salt Lake City,Women's Street Footwear,20.000000000000007,400,80000.00000000003,28000.000000000007,0.35,In-store
West Gear,1185732,2021-03-10 00:00:00,West,Utah,Salt Lake City,Women's Athletic Footwear,25,250,62500,25000,0.4,In-store
West Gear,1185732,2021-03-10 00:00:00,West,Utah,Salt Lake City,Men's Apparel,40,300,120000,42000,0.35,In-store
West Gear,1185732,2021-03-10 00:00:00,West,Utah,Salt Lake City,Women's Apparel,30.000000000000004,400,120000.00000000001,60000.00000000001,0.5,In-store
West Gear,1185732,44297,West,Utah,Salt Lake City,Men's Street Footwear,1970-01-01 03:00:00.030000,625,187500.00000000003,75000.00000000001,0.4,In-store
West Gear,1185732,44297,West,Utah,Salt Lake City,Men's Athletic Footwear,25.000000000000007,1970-01-01 03:00:00.325000,81250.00000000003,28437.500000000007,0.35,In-store
West Gear,1185732,44297,West,Utah,Salt Lake City,Women's Street Footwear,15.000000000000007,325,1970-01-01 03:00:48.750000,17062.500000000007,0.35,In-store
West Gear,1185732,44297,West,Utah,Salt Lake City,Women's Athletic Footwear,20,250,50000,1970-01-01 03:00:20,0.4,In-store
West Gear,1185732,44297,West,Utah,Salt Lake City,Men's Apparel,35,275,96250,33687.5,1970-01-01 03:00:00,In-store
West Gear,1185732,2021-04-11 00:00:00,West,Utah,Salt Lake City,Women's Apparel,25.000000000000007,400,100000.00000000003,50000.000000000015,0.5,In-store
West Gear,1185732,2021-05-12 00:00:00,West,Utah,Salt Lake City,Men's Street Footwear,35,670,234500,93800,0.4,In-store
West Gear,1185732,2021-05-12 00:00:00,West,Utah,Salt Lake City,Men's Athletic Footwear,30.00000000000001,375,112500.00000000004,39375.000000000015,0.35,In-store
West Gear,1970-01-01 03:19:45.732000,2021-05-12 00:00:00,West,Utah,Salt Lake City,Women's Street Footwear,25.000000000000007,350,87500.00000000003,30625.000000000007,0.35,In-store
West Gear,1185732,2021-05-12 00:00:00,West,Utah,Salt Lake City,Women's Athletic Footwear,25.000000000000007,275,68750.00000000001,27500.000000000007,0.4,In-store
West Gear,1185732,44328,West,Utah,Salt Lake City,Men's Apparel,40,300,120000,42000,0.35,In-store
West Gear,1185732,2021-05-12 00:00:00,West,Utah,Salt Lake City,Women's Apparel,44.99999999999999,400,179999.99999999997,89999.99999999999,0.5,In-store
West Gear,1185732,2021-06-11 00:00:00,West,Utah,Salt Lake City,Men's Street Footwear,30.000000000000004,650,195000.00000000003,78000.00000000001,0.4,In-store
West Gear,1185732,2021-06-11 00:00:00,West,Utah,Salt Lake City,Men's Athletic Footwear,25.00000000000001,400,100000.00000000004,35000.000000000015,0.35,In-store
West Gear,1185732,44358,West,Utah,Salt Lake City,Women's Street Footwear,1970-01-01 03:00:00.020000,425,85000.00000000003,29750.000000000007,0.35,In-store
West Gear,1185732,44358,West,Utah,Salt Lake City,Women's Athletic Footwear,20.000000000000007,1970-01-01 03:00:00.400000,80000.00000000003,32000.000000000015,0.4,In-store
West Gear,1185732,44358,West,Utah,Salt Lake City,Men's Apparel,35,400,1970-01-01 03:02:20,49000,0.35,In-store
West Gear,1185732,44358,West,Utah,Salt Lake City,Women's Apparel,40,575,230000,1970-01-01 03:01:55,0.5,In-store
West Gear,1185732,44387,West,Utah,Salt Lake City,Men's Street Footwear,35,800,280000,112000,1970-01-01 03:00:00,In-store
West Gear,1185732,2021-07-10 00:00:00,West,Utah,Salt Lake City,Men's Athletic Footwear,30.00000000000001,550,165000.00000000006,57750.000000000015,0.35,In-store
West Gear,1185732,2021-07-10 00:00:00,West,Utah,Salt Lake City,Women's Street Footwear,25.000000000000007,475,118750.00000000003,41562.50000000001,0.35,In-store
West Gear,1185732,2021-07-10 00:00:00,West,Utah,Salt Lake City,Women's Athletic Footwear,25.000000000000007,425,106250.00000000003,42500.000000000015,0.4,In-store
West Gear,1970-01-01 03:19:45.732000,2021-07-10 00:00:00,West,Utah,Salt Lake City,Men's Apparel,35,425,148750,52062.5,0.35,In-store
West Gear,1185732,2021-07-10 00:00:00,West,Utah,Salt Lake City,Women's Apparel,40,600,240000,120000,0.5,In-store
West Gear,1185732,44419,West,Utah,Salt Lake City,Men's Street Footwear,35,750,262500,105000,0.4,In-store
West Gear,1185732,2021-08-11 00:00:00,West,Utah,Salt Lake City,Men's Athletic Footwear,35.00000000000001,525,183750.00000000003,64312.50000000001,0.35,In-store
West Gear,1185732,2021-08-11 00:00:00,West,Utah,Salt Lake City,Women's Street Footwear,30.000000000000004,450,135000.00000000003,47250.00000000001,0.35,In-store
West Gear,1185732,2021-08-11 00:00:00,West,Utah,Salt Lake City,Women's Athletic Footwear,20.000000000000007,375,75000.00000000003,30000.000000000015,0.4,In-store
West Gear,1185732,44419,West,Utah,Salt Lake City,Men's Apparel,1970-01-01 03:00:00.030000,350,105000.00000000001,36750,0.35,In-store
West Gear,1185732,44419,West,Utah,Salt Lake City,Women's Apparel,35,1970-01-01 03:00:00.525000,183750,91875,0.5,In-store
West Gear,1185732,44451,West,Utah,Salt Lake City,Men's Street Footwear,30.000000000000004,650,1970-01-01 03:03:15,78000.00000000001,0.4,In-store
West Gear,1185732,44451,West,Utah,Salt Lake City,Men's Athletic Footwear,25.00000000000001,450,112500.00000000004,1970-01-01 03:00:39.375000,0.35,In-store
West Gear,1185732,44451,West,Utah,Salt Lake City,Women's Street Footwear,10.000000000000002,350,35000.00000000001,12250.000000000002,1970-01-01 03:00:00,In-store
West Gear,1185732,2021-09-12 00:00:00,West,Utah,Salt Lake City,Women's Athletic Footwear,10.000000000000002,325,32500.000000000007,13000.000000000004,0.4,In-store
West Gear,1185732,2021-09-12 00:00:00,West,Utah,Salt Lake City,Men's Apparel,20,325,65000,22750,0.35,In-store
West Gear,1185732,2021-09-12 00:00:00,West,Utah,Salt Lake City,Women's Apparel,25.000000000000007,400,100000.00000000003,50000.000000000015,0.5,In-store
West Gear,1970-01-01 03:19:45.732000,2021-10-11 00:00:00,West,Utah,Salt Lake City,Men's Street Footwear,30,575,172500,69000,0.4,In-store
West Gear,1185732,2021-10-11 00:00:00,West,Utah,Salt Lake City,Men's Athletic Footwear,20,400,80000,28000,0.35,In-store
West Gear,1185732,44480,West,Utah,Salt Lake City,Women's Street Footwear,20,300,60000,21000,0.35,In-store
West Gear,1185732,2021-10-11 00:00:00,West,Utah,Salt Lake City,Women's Athletic Footwear,20,275,55000,22000,0.4,In-store
West Gear,1185732,2021-10-11 00:00:00,West,Utah,Salt Lake City,Men's Apparel,30,275,82500,28874.999999999996,0.35,In-store
West Gear,1185732,2021-10-11 00:00:00,West,Utah,Salt Lake City,Women's Apparel,34.99999999999999,400,139999.99999999997,69999.99999999999,0.5,In-store
West Gear,1185732,44511,West,Utah,Salt Lake City,Men's Street Footwear,1970-01-01 03:00:00.030000,550,165000.00000000003,66000.00000000001,0.4,In-store
West Gear,1185732,44511,West,Utah,Salt Lake City,Men's Athletic Footwear,20.000000000000007,1970-01-01 03:00:00.400000,80000.00000000003,28000.000000000007,0.35,In-store
West Gear,1185732,44511,West,Utah,Salt Lake City,Women's Street Footwear,20.000000000000007,345,1970-01-01 03:01:09,24150.000000000007,0.35,In-store
West Gear,1185732,44511,West,Utah,Salt Lake City,Women's Athletic Footwear,20.000000000000007,375,75000.00000000003,1970-01-01 03:00:30,0.4,In-store
West Gear,1185732,44511,West,Utah,Salt Lake City,Men's Apparel,40,350,140000,49000,1970-01-01 03:00:00,In-store
West Gear,1185732,2021-11-11 00:00:00,West,Utah,Salt Lake City,Women's Apparel,44.999999999999986,450,202499.99999999994,101249.99999999997,0.5,In-store
West Gear,1185732,2021-12-10 00:00:00,West,Utah,Salt Lake City,Men's Street Footwear,40,700,280000,112000,0.4,In-store
West Gear,1185732,2021-12-10 00:00:00,West,Utah,Salt Lake City,Men's Athletic Footwear,30.000000000000004,500,150000.00000000003,52500.00000000001,0.35,In-store
West Gear,1970-01-01 03:19:45.732000,2021-12-10 00:00:00,West,Utah,Salt Lake City,Women's Street Footwear,30.000000000000004,450,135000.00000000003,47250.00000000001,0.35,In-store
West Gear,1185732,2021-12-10 00:00:00,West,Utah,Salt Lake City,Women's Athletic Footwear,30.000000000000004,400,120000.00000000001,48000.00000000001,0.4,In-store
West Gear,1185732,44540,West,Utah,Salt Lake City,Men's Apparel,40,400,160000,56000,0.35,In-store
West Gear,1185732,2021-12-10 00:00:00,West,Utah,Salt Lake City,Women's Apparel,44.999999999999986,500,224999.99999999994,112499.99999999997,0.5,In-store
West Gear,1128299,2021-01-24 00:00:00,West,Utah,Salt Lake City,Men's Street Footwear,30.000000000000004,350,105000.00000000001,36750,0.35,In-store
West Gear,1128299,2021-01-24 00:00:00,West,Utah,Salt Lake City,Men's Athletic Footwear,40,350,140000,49000,0.35,In-store
West Gear,1128299,44220,West,Utah,Salt Lake City,Women's Street Footwear,1970-01-01 03:00:00.040000,350,140000,49000,0.35,In-store
West Gear,1128299,44220,West,Utah,Salt Lake City,Women's Athletic Footwear,40,1970-01-01 03:00:00.200000,80000,28000,0.35,In-store
West Gear,1128299,44220,West,Utah,Salt Lake City,Men's Apparel,45.00000000000001,150,1970-01-01 03:01:07.500000,27000.000000000007,0.4,In-store
West Gear,1128299,44220,West,Utah,Salt Lake City,Women's Apparel,40,400,160000,1970-01-01 03:00:48,0.3,In-store
West Gear,1128299,44251,West,Utah,Salt Lake City,Men's Street Footwear,30.000000000000004,450,135000.00000000003,47250.00000000001,1970-01-01 03:00:00,In-store
West Gear,1128299,2021-02-24 00:00:00,West,Utah,Salt Lake City,Men's Athletic Footwear,40,350,140000,49000,0.35,In-store
West Gear,1128299,2021-02-24 00:00:00,West,Utah,Salt Lake City,Women's Street Footwear,40,350,140000,49000,0.35,In-store
West Gear,1128299,2021-02-24 00:00:00,West,Oregon,Portland,Women's Athletic Footwear,40,200,80000,28000,0.35,In-store
West Gear,1970-01-01 03:18:48.299000,2021-02-24 00:00:00,West,Oregon,Portland,Men's Apparel,45.00000000000001,125,56250.00000000001,22500.000000000004,0.4,In-store
West Gear,1128299,2021-02-24 00:00:00,West,Oregon,Portland,Women's Apparel,40,325,130000,39000,0.3,In-store
West Gear,1128299,44278,West,Oregon,Portland,Men's Street Footwear,40,475,190000,66500,0.35,In-store
West Gear,1128299,2021-03-23 00:00:00,West,Oregon,Portland,Men's Athletic Footwear,50,325,162500,56875,0.35,In-store
West Gear,1128299,2021-03-23 00:00:00,West,Oregon,Portland,Women's Street Footwear,54.99999999999999,350,192499.99999999997,67374.99999999999,0.35,In-store
West Gear,1128299,2021-03-23 00:00:00,West,Oregon,Portland,Women's Athletic Footwear,50,250,125000,43750,0.35,In-store
West Gear,1128299,44278,West,Oregon,Portland,Men's Apparel,1970-01-01 03:00:00.055000,100,55000.00000000001,22000.000000000004,0.4,In-store
West Gear,1128299,44278,West,Oregon,Portland,Women's Apparel,50,1970-01-01 03:00:00.300000,150000,45000,0.3,In-store
West Gear,1128299,44310,West,Oregon,Portland,Men's Street Footwear,55.00000000000001,475,1970-01-01 03:04:21.250000,91437.5,0.35,In-store
West Gear,1128299,44310,West,Oregon,Portland,Men's Athletic Footwear,60.00000000000001,275,165000.00000000003,1970-01-01 03:00:57.750000,0.35,In-store
West Gear,1128299,44310,West,Oregon,Portland,Women's Street Footwear,60.00000000000001,325,195000.00000000003,68250,1970-01-01 03:00:00,In-store
West Gear,1128299,2021-04-24 00:00:00,West,Oregon,Portland,Women's Athletic Footwear,45.00000000000001,225,101250.00000000001,35437.5,0.35,In-store
West Gear,1128299,2021-04-24 00:00:00,West,Oregon,Portland,Men's Apparel,50.000000000000014,125,62500.000000000015,25000.000000000007,0.4,In-store
West Gear,1128299,2021-04-24 00:00:00,West,Oregon,Portland,Women's Apparel,65.00000000000001,300,195000.00000000003,58500.00000000001,0.3,In-store
West Gear,1970-01-01 03:18:48.299000,2021-05-25 00:00:00,West,Oregon,Portland,Men's Street Footwear,50,500,250000,87500,0.35,In-store
West Gear,1128299,2021-05-25 00:00:00,West,Oregon,Portland,Men's Athletic Footwear,55.00000000000001,350,192500.00000000003,67375,0.35,In-store
West Gear,1128299,44341,West,Oregon,Portland,Women's Street Footwear,55.00000000000001,350,192500.00000000003,67375,0.35,In-store
West Gear,1128299,2021-05-25 00:00:00,West,Oregon,Portland,Women's Athletic Footwear,50,275,137500,48125,0.35,In-store
West Gear,1128299,2021-05-25 00:00:00,West,Oregon,Portland,Men's Apparel,44.99999999999999,175,78749.99999999999,31499.999999999996,0.4,In-store
West Gear,1128299,2021-05-25 00:00:00,West,Oregon,Portland,Women's Apparel,60,525,315000,94500,0.3,In-store
West Gear,1128299,44371,West,Oregon,Portland,Men's Street Footwear,1970-01-01 03:00:00.054000,775,426249.99999999994,149187.49999999997,0.35,In-store
West Gear,1128299,44371,West,Oregon,Portland,Men's Athletic Footwear,64.99999999999999,1970-01-01 03:00:00.650000,422499.9999999999,147874.99999999994,0.35,In-store
West Gear,1128299,44371,West,Oregon,Portland,Women's Street Footwear,80,650,1970-01-01 03:08:40,182000,0.35,In-store
West Gear,1128299,44371,West,Oregon,Portland,Women's Athletic Footwear,80,525,420000,1970-01-01 03:02:27,0.35,In-store
West Gear,1128299,44371,West,Oregon,Portland,Men's Apparel,90,400,360000,144000,1970-01-01 03:00:00,In-store
West Gear,1128299,2021-06-24 00:00:00,West,Oregon,Portland,Women's Apparel,105,700,735000,220500,0.3,In-store
West Gear,1128299,2021-07-23 00:00:00,West,Oregon,Portland,Men's Street Footwear,85,850,722500,252874.99999999997,0.35,In-store
West Gear,1128299,2021-07-23 00:00:00,West,Oregon,Portland,Men's Athletic Footwear,90,700,630000,220500,0.35,In-store
West Gear,1970-01-01 03:18:48.299000,2021-07-23 00:00:00,West,Oregon,Portland,Women's Street Footwear,90,650,585000,204750,0.35,In-store
West Gear,1128299,2021-07-23 00:00:00,West,Oregon,Portland,Women's Athletic Footwear,85,550,467500,163625,0.35,In-store
West Gear,1128299,44400,West,Oregon,Portland,Men's Apparel,90,600,540000,216000,0.4,In-store
West Gear,1128299,2021-07-23 00:00:00,West,Oregon,Portland,Women's Apparel,105,600,630000,189000,0.3,In-store
West Gear,1128299,2021-08-24 00:00:00,West,Oregon,Portland,Men's Street Footwear,90,800,720000,251999.99999999997,0.35,In-store
West Gear,1128299,2021-08-24 00:00:00,West,Oregon,Portland,Men's Athletic Footwear,80,775,620000,217000,0.35,In-store
West Gear,1128299,44432,West,Oregon,Portland,Women's Street Footwear,1970-01-01 03:00:00.070000,650,455000,159250,0.35,In-store
West Gear,1128299,44432,West,Oregon,Portland,Women's Athletic Footwear,70,1970-01-01 03:00:00.425000,297500,104125,0.35,In-store
West Gear,1128299,44432,West,Oregon,Portland,Men's Apparel,70,425,1970-01-01 03:04:57.500000,119000,0.4,In-store
West Gear,1128299,44432,West,Oregon,Portland,Women's Apparel,75,250,187500,1970-01-01 03:00:56.250000,0.3,In-store
West Gear,1128299,44464,West,Oregon,Portland,Men's Street Footwear,50.000000000000014,450,225000.00000000006,78750.00000000001,1970-01-01 03:00:00,In-store
West Gear,1128299,2021-09-25 00:00:00,West,Oregon,Portland,Men's Athletic Footwear,55.000000000000014,450,247500.00000000006,86625.00000000001,0.35,In-store
West Gear,1128299,2021-09-25 00:00:00,West,Oregon,Portland,Women's Street Footwear,50.000000000000014,250,125000.00000000003,43750.00000000001,0.35,In-store
West Gear,1128299,2021-09-25 00:00:00,West,Oregon,Portland,Women's Athletic Footwear,50.000000000000014,200,100000.00000000003,35000.00000000001,0.35,In-store
West Gear,1970-01-01 03:18:48.299000,2021-09-25 00:00:00,West,Oregon,Portland,Men's Apparel,60.00000000000001,225,135000.00000000003,54000.000000000015,0.4,In-store
West Gear,1128299,2021-09-25 00:00:00,West,Oregon,Portland,Women's Apparel,44.99999999999999,250,112499.99999999999,33749.99999999999,0.3,In-store
West Gear,1128299,44493,West,Oregon,Portland,Men's Street Footwear,40,350,140000,49000,0.35,In-store
